Date,Close_Actual,Close_Predicted,Volume_Actual,Volume_Predicted
2023-12-01,22955.666016,19097.823403352984,19564262605.0,23888816723.411034
2023-12-02,22760.109375,19149.160603509492,23825006542.0,23941281492.505486
2023-12-03,23264.291016,19163.202920366322,27187964471.0,23945031217.33012
2023-12-04,22939.398438,19148.252833598268,25371367758.0,23910494002.9063
2023-12-05,21819.039062999997,19109.536045216406,32572572185.0,23845571988.996952
2023-12-06,21651.183594,19015.300691732966,27078406594.0,23728274111.602665
2023-12-07,21870.875,18856.191923045102,16356226232.0,23555561890.774883
2023-12-08,21788.203125,18655.42615546645,17821046406.0,23347820859.800102
2023-12-09,21808.101563,18441.449524002754,23918742607.0,23127983436.19021
2023-12-10,22220.804688,18239.360260026984,26792596581.0,22916960742.27616
2023-12-11,24307.841797,18083.39052755869,32483312908.999996,22744975455.549664
2023-12-12,23623.474609,18076.767020551564,39316664596.0,22706646678.36732
2023-12-13,24565.601563,18268.64788970707,41358451255.0,22850009588.573288
2023-12-14,24641.277344,18671.456729429727,19625427158.0,23190416093.03327
2023-12-15,24327.642578,19239.50780976255,25555105670.0,23682451114.512794
2023-12-16,24829.148438,19878.180175843885,28987376573.0,24236929252.318848
2023-12-17,24436.353516,20504.368697305363,31252098714.000004,24778427171.13642
2023-12-18,24188.843749999996,21021.146844378047,30199996781.0,25224168518.769844
2023-12-19,23947.492188,21359.957905359315,30476264066.0,25516218216.268913
2023-12-20,23198.126953,21489.118300338792,26811744928.0,25628804096.35916
2023-12-21,23175.375,21396.612128035806,16100721565.0,25552674745.909805
2023-12-22,23561.212891,21123.66459413116,16644534842.0,25323776794.74248
2023-12-23,23522.871094000002,20742.837041307535,22660763494.0,25003766283.052475
2023-12-24,23147.353516,20318.63335011523,20535363434.0,24646684747.067604
2023-12-25,23646.550781,19895.26713691624,24662841200.0,24287971531.66114
2023-12-26,23475.466797,19520.13322944289,20386398516.0,23965963258.62802
2023-12-27,22362.679688,19228.77523806877,26062404610.0,23708374944.297604
2023-12-28,22353.349609,19002.84898056129,11166012913.0,23498808733.456997
2023-12-29,22435.513672,18829.62559475818,13317001733.0,23322406929.83454
2023-12-30,22429.757813,18703.654444511063,17353192895.0,23171453049.49893
2023-12-31,22219.769531,18620.489063927344,22765452204.0,23040772263.0025
2024-01-01,21718.080078,18566.998922742445,22536575684.0,22921602138.06676
2024-01-02,20363.021484,18519.2867772093,30364664171.0,22798977768.71447
2024-01-03,20187.244141,18422.374305823952,39578257695.0,22636147144.896652
2024-01-04,20632.410156,18250.3077241555,30180288176.0,22421850632.655933
2024-01-05,22163.949219,18020.39089405155,29279035521.000004,22175171559.586582
2024-01-06,24197.533203,17805.590842978116,49466362688.0,21954615046.488003
2024-01-07,24746.074219,17745.346652652835,54622230164.0,21889498224.698997
2024-01-08,24375.960938,17964.380285524643,43655701450.0,22102768400.124046
2024-01-09,25052.789063,18467.341049877792,33866061747.0,22602138134.388153
2024-01-10,27423.929688,19199.823001254117,50730261335.0,23334979228.967625
2024-01-11,26965.878906,20153.465418103988,35723036817.0,24294066795.65432
2024-01-12,28038.675781,21232.050714859055,37769448859.0,25387137730.743664
2024-01-13,27767.236328,22354.315409400053,44774027664.0,26534992825.387325
2024-01-14,28175.816406,23416.157171310242,36102192830.0,27641783987.920776
2024-01-15,27307.4375,24339.696572232333,33382021890.000004,28632448735.208782
2024-01-16,28333.972656,24993.68454305483,24220433689.0,29381295454.37094
2024-01-17,27493.285156,25366.432542000446,25980310959.999996,29867956916.21684
2024-01-18,27494.707031,25439.93780472356,13383005987.0,30069152925.40915
2024-01-19,27994.330078,25248.181452679768,13878363192.0,30009983627.409283
2024-01-20,27139.888672,24878.273247217498,18188895178.0,29764379266.26666
2024-01-21,27268.130859,24384.470515597062,17783600385.0,29379255855.093945
2024-01-22,28348.441406,23838.10951278909,20684945906.0,28918207053.399574
2024-01-23,28033.5625,23337.0004383876,22435349951.000004,28467667417.723476
2024-01-24,28478.484375,22944.799653247006,19001327598.0,28083869746.08081
2024-01-25,28411.035156,22720.267184054548,10876469901.0,27818204095.63931
2024-01-26,28199.308594,22687.129565613803,12284641999.0,27686916659.101513
2024-01-27,27790.220703,22812.707081120654,19556501327.0,27655457147.689262
2024-01-28,28168.089844,23006.01788872039,15284538859.000002,27644574055.136875
2024-01-29,28177.984375,23215.66052136014,17052315986.0,27616906106.483147
2024-01-30,28044.140625,23407.115622327197,13837809380.0,27552763324.09245
2024-01-31,27925.859375,23555.94168759587,10861680497.0,27439413901.70876
2024-02-01,27947.794922,23651.430245558524,9373255556.0,27274363252.524055
2024-02-02,28333.050781,23699.887485421455,12175322951.0,27067291628.49147
2024-02-03,29652.980469,23731.11718037622,19282400094.0,26846133695.093266
2024-02-04,30235.058594,23824.741998344143,20121259843.0,26679605643.86817
2024-02-05,30139.052734,24039.86338389943,18651929926.0,26618250313.822704
2024-02-06,30399.066406,24368.821526330983,17487721001.0,26657018389.31086
2024-02-07,30485.699219,24767.57753490131,22659995079.0,26760650951.549267
2024-02-08,30318.496094,25167.381897218667,11940685378.0,26876128878.819466
2024-02-09,30315.355469,25505.02410402221,12854816416.999998,26953508137.5437
2024-02-10,29445.044922,25742.679070117203,17872186762.0,26963632917.544384
2024-02-11,30397.552734,25827.973291643175,19480529496.0,26867510264.438717
2024-02-12,28822.679688,25796.24151156052,24571565421.0,26696387885.098644
2024-02-13,28245.988281000005,25629.17168108483,21340360360.0,26441181718.12892
2024-02-14,27276.910156,25328.322272453075,20759504330.0,26107084897.07329
2024-02-15,27817.5,24908.37023812374,13125734602.0,25706831843.05865
2024-02-16,27591.384766,24432.11638589332,12785446832.0,25284430832.792507
2024-02-17,27525.339844,23961.795171534053,17703288330.0,24881646583.777695
2024-02-18,28307.597656,23548.028825980324,17733373139.0,24532456728.072285
2024-02-19,28422.701172,23263.836593551452,31854242019.0,24289106385.61783
2024-02-20,29473.787109,23145.854621859322,27153445027.0,24180092419.13319
2024-02-21,29340.261719,23232.723382346358,17544464887.0,24238885175.72807
