Date,Close_Actual,Close_Predicted,Volume_Actual,Volume_Predicted
2023-08-18,43869.152344,34316.421281123505,22452766169.0,31894541980.904373
2023-08-19,43997.902344,34716.54697792272,21028503216.0,32217287647.52225
2023-08-20,43739.542969,35182.88766138808,13507796558.0,32584763295.207203
2023-08-21,43016.117188,35619.53703873052,18830554085.0,32915377108.266727
2023-08-22,43613.140625,35905.93844572211,21115795370.0,33111557795.13432
2023-08-23,42520.402344,36032.2349471321,30026850981.999996,33168852230.72187
2023-08-24,43442.855469,35949.178016936006,25260941032.0,33054451630.249264
2023-08-25,42627.855469,35737.41056003503,22992093014.0,32837846187.03215
2023-08-26,42099.402344,35444.4699963378,26000021055.0,32561218997.912224
2023-08-27,42156.902344,35093.99047698436,16013925945.0,32246498369.988068
2023-08-28,42265.1875,34742.21356966046,16397498810.0,31938712379.605705
